mol_id,pl,solvent,canonical_smiles
tadf_201,2.514892494929006,Cc1ccccc1,N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3)nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)n2)c1
tadf_202,2.440633858267717,Cc1ccccc1,N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)n2)c1
tadf_203,2.593811715481172,Cc1ccccc1,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc32)cc1
tadf_204,2.672073275862069,Cc1ccccc1,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)cc1
tadf_205,2.43106274509804,Cc1ccccc1,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3cccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c32)cc1
tadf_206,2.379735124760077,Cc1ccccc1,O=C(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3cccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c32)cc1
tadf_211,3.009325242718447,Cc1ccccc1,c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3sccc3n2)cc1
tadf_213,2.494651911468813,Cc1ccccc1,c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nc3ccsc23)cc1
tadf_215,3.024004878048781,Cc1ccccc1,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3sccc3n2)cc1
tadf_217,2.05612271973466,Cc1ccccc1,c1ccc2c(c1)N=c1c-2c2[nH]c3ccccc3c2c2c1=c1ccccc1=N2
tadf_218,2.210057040998218,Cc1ccccc1,N#Cc1ccc(-c2cc(N3c4ccccc4Oc4ccccc43)cc(-c3ccc(C#N)cc3)c2C#N)cc1
tadf_219,2.931068557919622,CN(C)C=O,FC(F)(F)c1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1
tadf_221,2.98757108433735,CN(C)C=O,FC(F)(F)c1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1
tadf_222,2.445447731755424,ClCCl,C=Cc1ccc(COc2cccc3c2c2ccccc2n3-c2c(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4c(OCc5ccc(C=C)cc5)cccc43)c2-n2c3ccccc3c3ccccc32)cc1
tadf_223,2.412143968871595,ClCCl,C=Cc1ccc(COc2cccc3c2c2ccccc2n3CCCCCCOc2cccc3c2c2ccccc2n3-c2c(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6c(OCc7ccc(C=C)cc7)cccc65)cccc43)c2-n2c3ccccc3c3ccccc32)cc1
tadf_224,2.755204444444445,C1CCOC1,CC1(C)c2ccccc2N(c2cc(N3c4ccccc4C(C)(C)c4ccccc43)cc(S(=O)(=O)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)c2ccccc21
tadf_226,3.061338271604939,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(P(=O)(c2ccccc2)c2ccc(-n3c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc43)cc2)cc1
tadf_228,2.348185606060606,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3c3nc5cc(-c6cccnc6)ccc5nc43)cc2)cc1
tadf_229,2.283318600368324,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6ccc(-c7cccnc7)cc6c6cc(-c7cccnc7)ccc6c5nc4c3)cc2)cc1
tadf_230,2.317461682242991,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3cc4nc5c6ccccc6c6cc(-c7cccnc7)ccc6c5nc4cc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1
tadf_231,2.094327702702703,Cc1ccccc1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1cc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1
tadf_232,2.850211494252874,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1
tadf_233,2.82424145785877,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
tadf_234,2.412143968871595,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3cncc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)c3C#N)cc2)c2ccccc21
tadf_235,2.194410619469027,Cc1ccccc1,N#Cc1c(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cncc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1
tadf_236,2.156246956521739,C1CCOC1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1cccc(-n2c3ccccc3c3ccccc32)c1
tadf_239,2.16377312390925,C1CCOC1,O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3ccccc32)cc1
tadf_242,1.937253125,ClCCl,COc1ccc(-c2cc(-c3nc(Cl)nc(Cl)n3)cc3c2Nc2ccccc2S3)cc1
tadf_243,2.761340757238308,Cc1ccccc1,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1
tadf_244,2.718951754385965,Cc1ccccc1,CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)cc1
tadf_245,2.718951754385965,Cc1ccccc1,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc3c4c(c2)N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2B4c2cc(C(C)(C)C)ccc2N3c2ccc(C(C)(C)C)cc2)cc1
tadf_246,3.212025906735752,Cc1ccccc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1
tadf_247,2.689462039045553,Cc1ccccc1,CC1(C)c2ccccc2Nc2cccc(-c3ccc(-c4nnc(-c5ccc(-c6cccc7c6C(C)(C)c6ccccc6N7)cc5)o4)cc3)c21
tadf_248,2.484653306613227,Cc1ccccc1,N#Cc1cccc(-c2nc(-c3cccc(C#N)c3-n3c4ccccc4c4ccccc43)nc(-c3cccc(C#N)c3-n3c4ccccc4c4ccccc43)n2)c1-n1c2ccccc2c2ccccc21
tadf_249,2.416846003898636,Cc1ccccc1,N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)nc(-c3cc(C#N)ccc3-n3c4ccccc4c4ccccc43)n2)c1
tadf_250,2.339324528301887,Cc1ccccc1,N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3-n3c4ccccc4c4ccccc43)nc(-c3ccc(C#N)cc3-n3c4ccccc4c4ccccc43)n2)c(-n2c3ccccc3c3ccccc32)c1
tadf_251,2.952004761904762,ClCCl,c1ccc(-c2nc(-c3ccc(-c4c5ccccc5cc5ccccc45)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1
tadf_252,2.896827102803738,ClCCl,c1ccc(-c2nc(-c3ccc(-c4c5ccccc5c(-c5cccc6ccccc56)c5ccccc45)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1
tadf_253,2.856778801843318,ClCCl,c1ccc(-c2nc(-c3ccc(-c4c5ccccc5c(-c5ccc6ccccc6c5)c5ccccc45)cc3)n(-c3ccccc3)c2-c2ccccc2)cc1
tadf_254,2.499681451612903,C1CCOC1,CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c2ccccc21
tadf_257,2.736958057395144,Cc1ccccc1,N#Cc1cc(C#N)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21
tadf_258,2.63796170212766,Cc1ccccc1,Cc1cccc2c3ccccc3n(-c3cc(-n4c5ccccc5c5cccc(C)c54)c(C#N)cc3C#N)c12
tadf_259,1.831376661742984,Cc1ccccc1,O=C1c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2nc3ccccc3cc21
tadf_260,2.032527868852459,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3c(c2)-c2nc4ccccc4cc2C3=O)c2ccccc21
tadf_261,2.743013274336283,Cc1ccccc1,C=Cc1ccc(COc2cccc3c2c2ccccc2n3CCCCCCOc2cccc3c2c2ccccc2n3-c2cccc(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6c(OCc7ccc(C=C)cc7)cccc65)cccc43)c2C#N)cc1
tadf_262,2.141350604490501,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6cccnc6c6ncccc6c5nc4n3)cc2)cc1
tadf_263,2.156246956521739,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6cccnc6c6ncccc6c5nc4n3)cc2)cc1
tadf_264,2.654907922912206,Cc1ccccc1,Cc1cccc(C)c1N(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1cc2c3c(c1)N(c1c(C)cccc1C)c1ccc(-n4c5ccccc5c5ccccc54)cc1B3c1cc(-n3c4ccccc4c4ccccc43)ccc1N2c1c(C)cccc1C
tadf_265,2.504731313131313,Cc1ccccc1,Cc1cccc(C)c1N(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cc2c3c(c1)N(c1c(C)cccc1C)c1ccc(N(c4ccccc4)c4ccccc4)cc1B3c1cc(N(c3ccccc3)c3ccccc3)ccc1N2c1c(C)cccc1C
tadf_266,2.761340757238308,Cc1ccccc1,Cc1ccc(-c2nc(-c3ccc(C)cc3-n3c4ccccc4c4ccccc43)nc(-c3ccc(C)cc3-n3c4ccccc4c4ccccc43)n2)c(-n2c3ccccc3c3ccccc32)c1
tadf_267,2.626783898305085,Cc1ccccc1,Cc1ccc(-c2nc(-c3ccc(C)cc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)nc(-c3ccc(C)cc3-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1
tadf_269,2.489642570281125,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3)cc2)c2ccccc21
tadf_271,2.980389423076923,C1CCOC1,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1
tadf_272,2.313138059701493,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1nc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C#N)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_273,2.210057040998218,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C#N)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_274,1.955586750788644,ClCCl,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1nc(-n2c3ccc(OC)cc3c3cc(OC)ccc32)c(-n2c3ccc(OC)cc3c3cc(OC)ccc32)c(C#N)c1-n1c2ccc(OC)cc2c2cc(OC)ccc21
tadf_275,2.966129186602871,ClC(Cl)Cl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3cc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)cc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)c3)cc2)cc1
tadf_276,2.287531365313654,Cc1ccccc1,O=C(Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ncn1)c1ccccc1
tadf_277,1.958676145339653,Cc1ccccc1,F[B-]1(F)OC(c2ccccc2)=Cc2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc[n+]21
tadf_278,2.535464212678937,Cc1ccccc1,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1c(C#N)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c1-n1c2ccc(C)cc2c2cc(C)ccc21
tadf_279,2.615700421940928,Cc1ccccc1,CC(C)(c1ccc2c(c1)B1c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3Oc3cccc(c31)O2)c1ccc2c(c1)B1c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3Oc3cccc(c31)O2
tadf_280,2.593811715481172,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3c(c2)Oc2cccc4c2B3c2cc(C3(c5ccc6c(c5)B5c7ccc(N8c9ccccc9C(C)(C)c9ccccc98)cc7Oc7cccc(c75)O6)c5ccccc5-c5ccccc53)ccc2O4)c2ccccc21
tadf_281,2.672073275862069,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)B1c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3Oc3cccc(c31)O2
tadf_282,2.01273051948052,Cc1ccccc1,CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c(C#N)c3nc(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)c(-c4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)cc4)nc3c2C#N)cc1
tadf_283,3.360005420054201,Cc1ccccc1,c1cc(-c2ccccc2-c2cccc3c2oc2ccccc23)cc(-n2c3ccccc3c3ccccc32)c1
tadf_284,3.406159340659341,Cc1ccccc1,N#Cc1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1-c1cccc2c1oc1ccccc12
tadf_285,3.038828431372549,Cc1ccccc1,N#Cc1ccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c(-c2cccc3c2oc2ccccc23)c1
tadf_286,2.577634095634096,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)n1
tadf_287,2.393517374517375,C1CCOC1,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1
tadf_288,2.610193684210527,C1CCOC1,CC1(C)c2ccccc2N(c2ccc(S(=O)(=O)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)c2ccccc21
tadf_289,2.296003703703704,Cc1ccccc1,O=S(=O)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccccc1
tadf_293,2.009468395461913,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(-c2nc3cc(C#N)c(C#N)cc3nc2-c2ccc(-n3c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4c4cc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)ccc43)cc2)cc1
tadf_294,2.23394954954955,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc3cc(C#N)c(C#N)cc3nc2-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1
tadf_295,2.334919020715631,Cc1ccccc1,Brc1cc(N2c3ccccc3Oc3ccccc32)c(Br)cc1N1c2ccccc2Oc2ccccc21
tadf_296,2.217964221824687,Cc1ccccc1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-n2c3ccccc3c3ccccc32)c2nsnc12
tadf_297,1.943326018808778,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21
tadf_298,1.913336419753087,Cc1ccccc1,c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)c3nsnc23)cc1
tadf_299,2.654907922912206,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cn2)nc1
tadf_300,2.593811715481172,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cn2)nc1
tadf_301,2.05612271973466,Cc1ccccc1,N#Cc1cc2nc(-c3ccccc3)c(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc3)nc2cc1C#N
tadf_302,1.904519201228879,Cc1ccccc1,N#Cc1ccc(C#N)c2nc(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc3)c(-c3ccccc3)nc12
tadf_303,2.094327702702703,Cc1ccccc1,O=C(c1ccccc1)c1ccc2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cnc2c1
tadf_304,2.087276094276095,Cc1ccccc1,O=C(c1ccccc1)c1ccc2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2c1
tadf_305,1.931218068535826,Cc1ccccc1,O=C(c1ccccc1)c1ccc2nc3c4ccc(N5c6ccccc6Oc6ccccc65)cc4c4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc2c1
tadf_306,2.660605150214593,Cc1ccccc1,CC(C)(C)c1cc2c3c(c1)-n1c4ccccc4c4cccc(c41)B3c1ccccc1N2c1ccccc1
tadf_307,2.626783898305085,Cc1ccccc1,CC(C)(C)c1cc2c3c(c1)N1c4ccccc4C4(c5ccccc5-c5ccccc54)c4cccc(c41)B3c1ccccc1N2c1ccccc1
tadf_313,2.883353488372093,C1CCOC1,c1ccc(N(c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1
tadf_314,2.938014218009479,C1CCOC1,C(=C/c1nc2c3ccccc3c3ccccc3c2n1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(/C=C/c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1
tadf_315,2.701180827886711,Cc1ccccc1,Cc1ccc(N(c2ccc(C)cc2)c2cc3c4c(c2)N(c2ccc(C)cc2)c2ccc(C)cc2B4c2cc(C)ccc2N3c2ccc(C)cc2)cc1
tadf_316,2.126658662092625,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(c1-n1c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc31)S(=O)(=O)c1ccccc1S2(=O)=O
tadf_317,2.343746691871456,Cc1ccccc1,CC1(C)c2ccccc2N(c2cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc(N3c4ccccc4C(C)(C)c4ccccc43)c2)c2ccccc21
tadf_318,2.426305283757339,Cc1ccccc1,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)c3)n2)cc1
tadf_319,1.999745161290323,Cc1ccccc1,N#Cc1cc2nc3c4ccccc4c4cc(-c5ccc(N(c6ccc(-c7ccccc7)cc6)c6ccc(-c7ccccc7)cc6)cc5)ccc4c3nc2cc1C#N
tadf_320,1.913336419753087,Cc1ccccc1,N#Cc1cc2nc3c4ccccc4c4cc(-c5ccc(N(c6ccc7c(c6)C6(c8ccccc8-c8ccccc86)c6ccccc6-7)c6ccc7c(c6)C6(c8ccccc8-c8ccccc86)c6ccccc6-7)cc5)ccc4c3nc2cc1C#N
tadf_321,2.115771331058021,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)c2c(-c3ccccc3)cccc21
tadf_322,2.032527868852459,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)c2ccccc21
tadf_323,2.479684,ClCCl,c1ccc(-c2nnc(-c3c(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c3-n3c4ccccc4c4ccccc43)o2)cc1
tadf_324,2.348185606060606,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-c2nnc(-c3ccccc3)o2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_325,2.33053007518797,ClCCl,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-c2nnc(-c3cccc(C(F)(F)F)c3)o2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_326,2.474734530938124,Cc1ccccc1,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccccc4)c32)cc1
tadf_327,2.489642570281125,Cc1ccccc1,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccc(C(=O)c5ccccc5)cc4)c32)cc1
tadf_328,3.138840506329114,C1CCOC1,c1ccc2c(c1)[nH]c1c2cc2c3ccccc3n3c4ccccc4c1c23
tadf_329,2.707078602620088,C1CCOC1,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2ccccc21
tadf_330,2.126658662092625,Cc1ccccc1,N#Cc1ccc(C#N)c2nc3c(nc12)-c1ccc(-c2ccc(N(c4ccccc4)c4ccccc4)cc2)c2c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc-3c12
tadf_331,2.175161403508772,Cc1ccccc1,N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2ccc(N(c4ccccc4)c4ccccc4)cc2)c2c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc-3c12
tadf_332,2.489642570281125,Cc1ccccc1,COC(=O)c1c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_333,2.366110687022901,Cc1ccccc1,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(C(=O)c2ccccc2)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21
tadf_334,2.186670194003527,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21
tadf_335,1.999745161290323,Cc1ccccc1,CC1(C)c2ccccc2N(c2cccc3nc4c5ccccc5c5ccccc5c4nc23)c2ccccc21
tadf_336,1.968003174603175,Cc1ccccc1,c1ccc2c(c1)Oc1ccccc1N2c1ccc2nc3c4ccccc4c4ccccc4c3nc2c1
tadf_337,2.16377312390925,Cc1ccccc1,c1ccc2c(c1)Oc1ccccc1N2c1cccc2nc3c4ccccc4c4ccccc4c3nc12
tadf_338,2.145055363321799,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4cc(F)c(F)cc4nc32)c2ccccc21
tadf_339,2.090795952782462,Cc1ccccc1,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4cc(N5c6ccccc6C6(c7ccccc7-c7ccccc76)c6ccccc65)c(F)cc4nc32)c2ccccc21
