_id|doi|solvent|standard_value|corrected|solvent_smiles|eV|canonical_smiles
0|https://doi.org/10.1016/j.cej.2022.135775|toluene|638.0|1|Cc1ccccc1|1.943326018808778|c1ccc2c(c1)Oc1ccccc1N2c1ccc2c3c(cccc13)-c1nc3cc(-c4ccncc4)c(-c4ccncc4)cc3nc1-2
1|https://doi.org/10.1016/j.cej.2022.135775|toluene|639.0|1|Cc1ccccc1|1.940284820031299|c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1c1nc3cc(-c4ccncc4)c(-c4ccncc4)cc3nc21
2|https://doi.org/10.1016/j.dyepig.2023.111250|toluene|465.0|1|Cc1ccccc1|2.66632688172043|c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)cc1
4|https://doi.org/10.1016/j.jphotochem.2024.116046|toluene|440.0|0|Cc1ccccc1|2.817822727272727|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2CCCCCCCCC1(CCCCCCCCn2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc(C#N)cc4)c4ccccc34)cc21
5|https://doi.org/10.1016/j.jphotochem.2024.116046|toluene|424.0|0|Cc1ccccc1|2.924155660377359|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2CCCCCCCCC1(CCCCCCCCn2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2ccccc2-c2ccc(-c3cc4c5ccccc5c(-c5ccc(C#N)cc5)cc4c4ccccc34)cc21
6|https://doi.org/10.1016/j.dyepig.2021.109649|toluene|536.0|0|Cc1ccccc1|2.313138059701493|CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccc(Sc4ccccc4)cc3)cc2)c2ccccc21
7|https://doi.org/10.1016/j.dyepig.2021.109649|toluene|574.0|0|Cc1ccccc1|2.160003484320558|CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)c2ccccc21
8|https://doi.org/10.1016/j.jlumin.2021.118683|toluene|654.0|0|Cc1ccccc1|1.895782874617737|CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(N3c4ccccc4C(C)(C)c4ccccc43)cc3cc(N4c5ccccc5C(C)(C)c5ccccc54)cc(c23)C1=O
9|https://doi.org/10.1016/j.jlumin.2021.118683|toluene|755.0|0|Cc1ccccc1|1.642174834437086|CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(N3c4ccccc4Oc4ccccc43)cc3cc(N4c5ccccc5Oc5ccccc54)cc(c23)C1=O
11|https://doi.org/10.1016/j.dyepig.2024.112417|toluene|440.0|0|Cc1ccccc1|2.817822727272727|Cn1c(-c2ccc(N(c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)cc2)nc(C#N)c1C#N
13|https://doi.org/10.1016/j.dyepig.2024.112417|toluene|457.0|0|Cc1ccccc1|2.713002188183808|Cn1c(-c2ccc(N(c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)cc2)nc2cc(C#N)c(C#N)cc21
15|https://doi.org/10.1016/j.orgel.2018.04.045|toluene|533.0|0|Cc1ccccc1|2.326157598499062|N#Cc1nc2c3ccc(N4c5ccccc5Oc5ccccc54)cc3c3cc(N4c5ccccc5Oc5ccccc54)ccc3c2nc1C#N
16|https://doi.org/10.1016/j.orgel.2018.04.045|toluene|539.0|0|Cc1ccccc1|2.300263450834879|N#Cc1nc2c3ccc(N4c5ccccc5Sc5ccccc54)cc3c3cc(N4c5ccccc5Sc5ccccc54)ccc3c2nc1C#N
18|https://doi.org/10.1016/j.cej.2020.127591|toluene|444.0|1|Cc1ccccc1|2.792436936936937|c1ccc2c(c1)oc1c2ccc2c1c1ccccc1n2-c1cnc(-n2c3ccccc3c3c4oc5ccccc5c4ccc32)cn1
20|https://doi.org/10.1016/j.cej.2020.127591|toluene|456.0|1|Cc1ccccc1|2.718951754385965|c1ccc2c(c1)sc1c2ccc2c3ccccc3n(-c3cnc(-n4c5ccccc5c5ccc6c7ccccc7sc6c54)cn3)c21
21|https://doi.org/10.1016/j.cej.2020.127591|toluene|444.0|1|Cc1ccccc1|2.792436936936937|c1ccc2c(c1)sc1c2ccc2c1c1ccccc1n2-c1cnc(-n2c3ccccc3c3c4sc5ccccc5c4ccc32)cn1
29|https://doi.org/10.1016/j.dyepig.2019.107957|toluene|523.0|0|Cc1ccccc1|2.370634799235182|c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)cc6c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)ccc6c5nc4c3)cc2)cc1
30|https://doi.org/10.1016/j.dyepig.2019.107957|toluene|533.0|0|Cc1ccccc1|2.326157598499062|c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3c3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc43)cc2)cc1
31|https://doi.org/10.1016/j.dyepig.2019.107957|toluene|569.0|0|Cc1ccccc1|2.178984182776802|COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4nc5c6ccc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)cc6c6cc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)ccc6c5nc4c3)cc2)cc1
32|https://doi.org/10.1016/j.dyepig.2019.107957|toluene|594.0|0|Cc1ccccc1|2.087276094276095|COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)ccc3c3nc5cc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)c(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)cc5nc43)cc2)cc1
33|https://doi.org/10.1016/j.orgel.2017.06.034|toluene|667.0|1|Cc1ccccc1|1.858833583208396|COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccc(-c5ccc(N(c6ccc(OC)cc6)c6ccc(OC)cc6)cc5)cc3C4=O)cc2)cc1
34|https://doi.org/10.1016/j.orgel.2017.06.034|toluene|667.0|1|Cc1ccccc1|1.858833583208396|O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc21
35|https://doi.org/10.1016/j.orgel.2017.06.034|toluene|667.0|1|Cc1ccccc1|1.858833583208396|O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc21
37|https://doi.org/10.1016/j.orgel.2017.06.034|toluene|667.0|1|Cc1ccccc1|1.858833583208396|O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)c4ccc(OCCCCCCn5c6ccccc6c6ccccc65)cc4)cc3)cc21
38|https://doi.org/10.1016/j.orgel.2017.06.034|toluene|667.0|1|Cc1ccccc1|1.858833583208396|O=C1c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)c4ccc(OCCCCCCn5c6ccc(-n7c8ccccc8c8ccccc87)cc6c6cc(-n7c8ccccc8c8ccccc87)ccc65)cc4)cc3)cc21
39|https://doi.org/10.1016/j.dyepig.2023.111503|toluene|520.0|0|Cc1ccccc1|2.384311538461539|O=c1c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2n(-c2ccccc2)c2cc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)ccc12
42|https://doi.org/10.1016/j.dyepig.2020.108521|toluene|451.0|0|Cc1ccccc1|2.74909534368071|Cc1nc(C)c(C#N)c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1C#N
43|https://doi.org/10.1016/j.dyepig.2020.108521|toluene|509.0|0|Cc1ccccc1|2.435838899803537|COc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2c(C#N)c(C)nc(C)c2C#N)cc1
44|https://doi.org/10.1016/j.dyepig.2020.108521|toluene|518.0|0|Cc1ccccc1|2.393517374517375|COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2c(C#N)c(C)nc(C)c2C#N)cc1
47|https://doi.org/10.1016/j.orgel.2019.105550|toluene|492.0|1|Cc1ccccc1|2.520004065040651|N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-c2cc(-n3c4ccccc4c4ccccc43)c(C#N)c(-n3c4ccccc4c4ccccc43)c2)cc1-n1c2ccccc2c2ccccc21
48|https://doi.org/10.1016/j.jlumin.2021.118287|toluene|494.0|0|Cc1ccccc1|2.509801619433198|CCn1c2ccccc2c2c1c1ccccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccccc4c4c3c3ccccc3n4CC)cc2)cc1
49|https://doi.org/10.1016/j.jlumin.2021.118287|toluene|532.0|0|Cc1ccccc1|2.33053007518797|CCCCn1c2ccccc2c2c1c1ccccc1n2-c1ccc2c(c1)-c1cc(-n3c4ccccc4c4c3c3ccccc3n4CCCC)ccc1S2(=O)=O
50|https://doi.org/10.1016/j.dyepig.2024.112233|toluene|440.0|1|Cc1ccccc1|2.817822727272727|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
51|https://doi.org/10.1016/j.dyepig.2024.112233|toluene|438.0|0|Cc1ccccc1|2.830689497716895|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc(-c3ccccc3C(F)(F)F)c1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1
52|https://doi.org/10.1016/j.dyepig.2024.112233|toluene|437.0|0|Cc1ccccc1|2.83716704805492|FC(F)(F)c1ccccc1-c1cc(-c2ccccc2)cc2c3cc(-c4ccccc4)ccc3n(-c3ccc(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc3)c12
53|https://doi.org/10.1016/j.dyepig.2020.108744|toluene|561.0|0|Cc1ccccc1|2.210057040998218|O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1coc2ccccc2c1=O
54|https://doi.org/10.1016/j.cej.2020.127748|DCM|439.0|0|ClCCl|2.82424145785877|N#Cc1ccc(-c2c3ccccc3c(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)c3ccccc23)cc1
55|https://doi.org/10.1016/j.cej.2020.127748|DCM|440.0|0|ClCCl|2.817822727272727|N#Cc1ccc(-c2c3ccccc3c(-c3ccc4c(c3)C(c3ccccc3)(c3ccccc3)c3ccccc3-4)c3ccccc23)cc1
56|https://doi.org/10.1016/j.cej.2020.127748|DCM|439.0|0|ClCCl|2.82424145785877|CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc(C#N)cc4)c4ccccc34)cc21
57|https://doi.org/10.1016/j.cej.2022.141061|toluene|556.0|0|Cc1ccccc1|2.229931654676259|c1ccc(N(c2ccccc2)c2ccc(-c3cc4nc5c(nc4cc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3sccc3c3ccsc35)cc2)cc1
58|https://doi.org/10.1016/j.cej.2022.141061|toluene|629.0|0|Cc1ccccc1|1.971131955484897|O=P(c1ccccc1)(c1ccccc1)c1cc2nc3c(nc2cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1sccc1c1ccsc13
59|https://doi.org/10.1016/j.cej.2022.141061|toluene|639.0|0|Cc1ccccc1|1.940284820031299|c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc5c(nc34)c3sccc3c3ccsc35)cc2)cc1
60|https://doi.org/10.1016/j.jlumin.2021.118473|Toluene|392.0|0|Cc1ccccc1|3.162862244897959|c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2cc(-n3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc43)ncn2)cc1
61|https://doi.org/10.1016/j.dyepig.2022.110430|toluene|516.0|0|Cc1ccccc1|2.402794573643411|CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2)nc(C(C)(C)C)n1
62|https://doi.org/10.1016/j.dyepig.2022.110430|toluene|590.0|0|Cc1ccccc1|2.101427118644068|CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)c(C#N)c2)nc(C(C)(C)C)n1
63|https://doi.org/10.1016/j.dyepig.2022.110430|toluene|550.0|0|Cc1ccccc1|2.254258181818182|CC(C)(C)c1nc(-c2ccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)nc2)nc(C(C)(C)C)n1
64|https://doi.org/10.1016/j.dyepig.2016.10.029|THF|510.0|0|C1CCOC1|2.43106274509804|O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1cccc(C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1
65|https://doi.org/10.1016/j.dyepig.2016.10.029|THF|608.0|0|C1CCOC1|2.039213815789474|O=C(c1ccc(C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1
68|https://doi.org/10.1016/j.jlumin.2022.118926|toluene|407.0|0|Cc1ccccc1|3.04629484029484|Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1cc2c3ccccc3c(-c3ccc(C#N)cc3)cc2c2ccccc12
71|https://doi.org/10.1016/j.orgel.2022.106450|toluene|389.0|0|Cc1ccccc1|3.187254498714653|c1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2-n2c3ccccc3c3ccccc32)c1
72|https://doi.org/10.1016/j.orgel.2022.106450|toluene|403.0|0|Cc1ccccc1|3.076531017369727|c1ccc(-n2c3ccccc3c3ccccc32)c(-c2cnccc2-n2c3ccccc3c3ccccc32)c1
73|https://doi.org/10.1016/j.orgel.2022.106450|toluene|467.0|0|Cc1ccccc1|2.654907922912206|c1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3-n3c4ccccc4c4ccccc43)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)c1
77|https://doi.org/10.1016/j.dyepig.2017.03.032|THF|425.0|0|C1CCOC1|2.917275294117647|c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1
78|https://doi.org/10.1016/j.dyepig.2017.03.032|THF|446.0|0|C1CCOC1|2.779914798206278|c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1
86|https://doi.org/10.1016/j.dyepig.2024.112118|Toluene|404.0|1|Cc1ccccc1|3.068915841584159|CC(C)(C)c1ccc(-c2cc3c4c(c2)Oc2ccccc2B4c2ccccc2O3)cc1
93|https://doi.org/10.1016/j.dyepig.2022.110634|toluene|516.0|1|Cc1ccccc1|2.402794573643411|c1cnc2c(c1)c1nc3cc(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)cc3nc1c1cccnc12
94|https://doi.org/10.1016/j.dyepig.2022.110634|toluene|555.0|1|Cc1ccccc1|2.23394954954955|c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2cc3nc4c5cccnc5c5ncccc5c4nc3cc2-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1
97|https://doi.org/10.1016/j.dyepig.2016.12.037|toluene|487.0|0|Cc1ccccc1|2.545876796714579|O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc21
98|https://doi.org/10.1016/j.dyepig.2016.12.037|toluene|501.0|0|Cc1ccccc1|2.474734530938124|O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21
99|https://doi.org/10.1016/j.dyepig.2016.12.037|toluene|558.0|0|Cc1ccccc1|2.221939068100359|O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
100|https://doi.org/10.1016/j.dyepig.2016.12.037|toluene|610.0|0|Cc1ccccc1|2.032527868852459|COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3S4(=O)=O)cc2)cc1
101|https://doi.org/10.1016/j.dyepig.2017.02.035|toluene|603.0|0|Cc1ccccc1|2.05612271973466|CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)c2ccccc21
103|https://doi.org/10.1016/j.dyepig.2017.02.035|toluene|537.0|0|Cc1ccccc1|2.308830540037244|c1ccc(-c2nc3c(-n4c5ccccc5c5ccccc54)ccc(-n4c5ccccc5c5ccccc54)c3nc2-c2ccccc2)cc1
104|https://doi.org/10.1016/j.dyepig.2017.02.035|toluene|502.0|0|Cc1ccccc1|2.469804780876494|c1ccc(-c2nc3c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3nc2-c2ccccc2)cc1
105|https://doi.org/10.1016/j.cej.2021.133221|toluene|454.0|0|Cc1ccccc1|2.730929515418502|CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4cc(C(C)(C)C)ccc4N(c4ccc(C(C)(C)C)cc4)c4cc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6ccccc65)cc2c43)cc1
106|https://doi.org/10.1016/j.cej.2021.133221|toluene|468.0|0|Cc1ccccc1|2.649235042735043|CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc3c4c(c2)N2c5ccccc5C(C)(C)c5cccc(c52)B4c2cc(C(C)(C)C)ccc2N3c2ccc(C(C)(C)C)cc2)cc1
107|https://doi.org/10.1016/j.orgel.2018.03.027|CH2Cl2|491.0|1|ClCCl|2.525136456211813|N#Cc1ccc(-c2c(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc(-n3c4ccccc4c4ccccc43)c2-n2c3ccccc3c3ccccc32)cc1
108|https://doi.org/10.1016/j.orgel.2018.03.027|CH2Cl2|535.0|1|ClCCl|2.317461682242991|N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21
112|https://doi.org/10.1016/j.dyepig.2017.11.027|THF|462.0|1|C1CCOC1|2.683640692640693|Clc1nc(-n2c3ccccc3c3ccccc32)c(Cl)c(-n2c3ccccc3c3ccccc32)c1Cl
125|https://doi.org/10.1016/j.dyepig.2019.03.016|toluene|462.0|0|Cc1ccccc1|2.683640692640693|COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cc2)cc1
126|https://doi.org/10.1016/j.dyepig.2019.03.016|toluene|493.0|0|Cc1ccccc1|2.514892494929006|COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)cn2)cc1
127|https://doi.org/10.1016/j.dyepig.2019.03.016|toluene|484.0|0|Cc1ccccc1|2.561657024793389|COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3-c2ccc(C(=O)c3ccc4sc5ccccc5c4c3)nc2)cc1
133|https://doi.org/10.1016/j.orgel.2022.106657|hexane|590.0|0|CCCCCC|2.101427118644068|CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
134|https://doi.org/10.1016/j.orgel.2022.106657|chloroform|593.0|0|ClC(Cl)Cl|2.090795952782462|CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
135|https://doi.org/10.1016/j.orgel.2022.106657|DCM|609.0|0|ClCCl|2.035865353037767|CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
136|https://doi.org/10.1016/j.orgel.2022.106657|MeOH|594.0|0|CO|2.087276094276095|CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccccc2C3=O)c2ccccc21
141|https://doi.org/10.1016/j.dyepig.2020.108437|toluene|529.0|0|Cc1ccccc1|2.343746691871456|Cn1cnc2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)ncnc21
142|https://doi.org/10.1016/j.dyepig.2020.108437|toluene|534.0|0|Cc1ccccc1|2.321801498127341|Cn1cnc2c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc21
148|https://doi.org/10.1016/j.dyepig.2020.109091|THF|392.0|1|C1CCOC1|3.162862244897959|N#Cc1cccc2c1sc1ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc12
149|https://doi.org/10.1016/j.dyepig.2024.112398|toluene|579.0|0|Cc1ccccc1|2.141350604490501|N#Cc1cc2ncc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2cc1C#N
150|https://doi.org/10.1016/j.dyepig.2019.107633|toluene|435.0|0|Cc1ccccc1|2.850211494252874|N#Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cncc1-c1ccc(-n2c3ccccc3c3ccccc32)cc1
151|https://doi.org/10.1016/j.dyepig.2019.107633|toluene|480.0|0|Cc1ccccc1|2.583004166666667|N#Cc1c(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cncc1-c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1
152|https://doi.org/10.1016/j.dyepig.2020.108705|CH2Cl2|547.0|0|ClCCl|2.266621572212066|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C(F)(F)F)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1C(F)(F)F
155|https://doi.org/10.1016/j.mtener.2021.100818|toluene|630.0|0|Cc1ccccc1|1.968003174603175|c1ccc(-c2cc3nc4c5ccc(N6c7ccccc7Oc7ccccc76)cc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc3cc2-c2ccccc2)cc1
158|https://doi.org/10.1016/j.dyepig.2023.111104|toluene|557.0|0|Cc1ccccc1|2.225928186714542|CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3C(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21
159|https://doi.org/10.1016/j.dyepig.2023.111104|toluene|633.0|0|Cc1ccccc1|1.958676145339653|O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccccc1C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
160|https://doi.org/10.1016/j.dyepig.2023.111104|Toluene|526.0|0|Cc1ccccc1|2.357114068441065|CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21
161|https://doi.org/10.1016/j.dyepig.2023.111104|toluene|595.0|0|Cc1ccccc1|2.083768067226891|O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccccc1-c1ccccc1C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
165|https://doi.org/10.1016/j.orgel.2018.11.018|CH2Cl2|480.0|1|ClCCl|2.583004166666667|CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1ccc(-c2nc(-c3ccc(-n4c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5c5cc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)ccc54)cc3)nc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)n2)cc1
167|https://doi.org/10.1016/j.cej.2022.139201|toluene|459.0|1|Cc1ccccc1|2.701180827886711|c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4oc5ccc(N(c6ccccc6)c6ccccc6)cc5c4c3)n2)cc1
168|https://doi.org/10.1016/j.dyepig.2023.111125|toluene|693.0|0|Cc1ccccc1|1.789093795093795|N#Cc1c(C#N)c2ccc(N3c4ccccc4Oc4ccccc43)cc2c2cc(N3c4ccccc4Oc4ccccc43)ccc12
169|https://doi.org/10.1016/j.dyepig.2023.111125|toluene|636.0|0|Cc1ccccc1|1.949437106918239|N#Cc1c(N2c3ccccc3Oc3ccccc32)c2ccc(N3c4ccccc4Oc4ccccc43)cc2c2cc(N3c4ccccc4Oc4ccccc43)ccc12
174|https://doi.org/10.1016/j.optmat.2020.109941|dichloromethane|415.0|0|ClCCl|2.98757108433735|N#Cc1ccc(-c2c(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6ccccc65)cccc43)cc(-n3c4ccccc4c4c(OCCCCCCn5c6ccccc6c6ccccc65)cccc43)cc2-n2c3ccccc3c3c(OCCCCCCn4c5ccccc5c5ccccc54)cccc32)cc1
